Wall time,Step,Value
1784441413.888759,539,0.004443833604454994
1784441414.3279102,540,0.004488383885473013
1784441414.7666926,541,0.004559150896966457
1784441415.2021773,542,0.004299062769860029
1784441415.6397188,543,0.00478515587747097
1784441416.0753698,544,0.005353968124836683
1784441416.9439108,546,0.005563055630773306
1784441417.3840506,547,0.005350928287953138
1784441418.692577,550,0.004730186425149441
1784441419.56731,552,0.005359136499464512
1784441420.0047128,553,0.005287913139909506
1784441420.4405081,554,0.00564794335514307
1784441420.8744493,555,0.005013356450945139
1784441421.315012,556,0.004412006586790085
1784441422.1946878,558,0.003925934433937073
1784441423.9421968,562,0.0049419398419559
1784441424.3801727,563,0.004807194694876671
1784441424.8151183,564,0.004577473737299442
1784441425.682061,566,0.004558222834020853
1784441426.1148536,567,0.005032679066061974
1784441426.552498,568,0.005014686845242977
1784441426.986972,569,0.005321187898516655
1784441427.8579469,571,0.00468582846224308
1784441428.7242696,573,0.0047173635102808475
1784441430.0420907,576,0.003950963728129864
1784441431.7940738,580,0.0039482321590185165
1784441433.5411057,584,0.004268580116331577
1784441433.9896338,585,0.004956110380589962
1784441434.4180813,586,0.004499365575611591
1784441435.289165,588,0.004547980614006519
1784441435.7219234,589,0.004430289380252361
1784441436.1624565,590,0.0038887725677341223
1784441436.590406,591,0.004076453857123852
1784441437.0285249,592,0.004000346176326275
1784441437.8974762,594,0.004358429461717606
1784441438.3304238,595,0.005309892352670431
1784441438.7594993,596,0.005519688129425049
1784441439.191351,597,0.0064819506369531155
1784441439.6227512,598,0.005871713161468506
1784441440.0592368,599,0.005106245167553425
1784441440.937307,601,0.005598275922238827
1784441441.3814728,602,0.005226254463195801
1784441441.8215978,603,0.005041247233748436
1784441442.6973765,605,0.005328500177711248
1784441443.571127,607,0.0047007352113723755
1784441444.0074985,608,0.0045309895649552345
1784441444.4407458,609,0.004741620272397995
1784441444.878135,610,0.0050072381272912025
1784441446.1871738,613,0.004553981591016054
1784441446.6231465,614,0.004398454446345568
1784441447.4988024,616,0.004701967816799879
1784441447.9378717,617,0.004705272614955902
1784441448.374032,618,0.004539987072348595
1784441449.2457004,620,0.004090444650501013
1784441450.1185617,622,0.004277985077351332
1784441450.557671,623,0.004646234214305878
1784441451.4343965,625,0.005240994971245527
1784441451.8665483,626,0.005416510161012411
1784441452.299835,627,0.004934706725180149
1784441452.735856,628,0.004908722825348377
1784441453.1714976,629,0.004554564133286476
1784441454.4640377,632,0.005228315945714712
1784441454.8977144,633,0.0051919217221438885
1784441455.3321292,634,0.005322941578924656
1784441455.7699056,635,0.004989899229258299
1784441456.6339362,637,0.005392981227487326
1784441457.937203,640,0.005557450465857983
1784441458.3698564,641,0.005662368144840002
1784441458.8116927,642,0.00556038087233901
1784441459.2496886,643,0.005518404301255941
1784441459.6873064,644,0.0055251345038414
